total,available,percent,used,free,active,inactive,buffers,cached,shared,slab,dataset,buffer_error,total_dataset
7206719488,3699961856,48.7,3241631744,2414764032,1243607040,3223015424,356429824,1193893888,73728,155156480,32000,False,100000
7206719488,3702349824,48.6,3239243776,2417152000,1243607040,3224264704,356429824,1193893888,73728,155156480,33000,False,100000
7206719488,3699818496,48.7,3241857024,2414538752,1243676672,3228704768,356429824,1193893888,73728,155156480,34000,False,100000
7206719488,3691855872,48.8,3249836032,2406559744,1243676672,3236945920,356429824,1193893888,73728,155119616,35000,False,100000
7206719488,3689791488,48.8,3251900416,2404495360,1243676672,3238944768,356429824,1193893888,73728,155119616,36000,False,100000
7206719488,3679354880,48.9,3262353408,2394042368,1243676672,3250032640,356429824,1193893888,73728,155119616,37000,False,100000
7206719488,3652358144,49.3,3289350144,2367045632,1243676672,3277029376,356429824,1193893888,73728,155119616,38000,False,100000
7206719488,3646312448,49.4,3295436800,2360958976,1243746304,3282821120,356429824,1193893888,73728,155119616,39000,False,100000
7206719488,3641118720,49.5,3300630528,2355765248,1243746304,3288125440,356429824,1193893888,73728,155119616,40000,False,100000
7206719488,3630149632,49.6,3311599616,2344796160,1243746304,3299774464,356429824,1193893888,73728,155119616,41000,False,100000
7206719488,3635384320,49.6,3306364928,2350030848,1243746304,3294011392,356429824,1193893888,73728,155119616,42000,False,100000
7206719488,3633352704,49.6,3308396544,2347999232,1243746304,3295784960,356429824,1193893888,73728,155119616,43000,False,100000
7206719488,3622641664,49.7,3319107584,2337288192,1243746304,3308359680,356429824,1193893888,73728,155119616,44000,False,100000
7206719488,3627720704,49.7,3313872896,2342522880,1243746304,3301662720,356429824,1193893888,73728,155119616,45000,False,100000
7206719488,3617292288,49.8,3324301312,2332094464,1243746304,3312168960,356429824,1193893888,73728,155119616,46000,False,100000
7206719488,3592159232,50.2,3349434368,2306961408,1243746304,3336359936,356429824,1193893888,73728,155119616,47000,False,100000
7206719488,3579609088,50.3,3361984512,2294411264,1243746304,3351085056,356429824,1193893888,73728,155119616,48000,False,100000
7206719488,3571253248,50.4,3370340352,2286055424,1243746304,3359514624,356429824,1193893888,73728,155119616,49000,False,100000
7206719488,3560452096,50.6,3381141504,2275254272,1243746304,3370369024,356429824,1193893888,73728,155119616,50000,False,100000
7206719488,3566776320,50.5,3374817280,2281578496,1243746304,3362791424,356429824,1193893888,73728,155119616,51000,False,100000
7206719488,3564711936,50.5,3376881664,2279514112,1243746304,3364782080,356429824,1193893888,73728,155119616,52000,False,100000
7206719488,3553742848,50.7,3387850752,2268545024,1243746304,3376562176,356429824,1193893888,73728,155119616,53000,False,100000
7206719488,3551678464,50.7,3389915136,2266480640,1243746304,3378561024,356429824,1193893888,73728,155119616,54000,False,100000
7206719488,3551969280,50.7,3389624320,2266771456,1243746304,3377471488,356429824,1193893888,73728,155119616,55000,False,100000
7206719488,3543785472,50.8,3397808128,2258587648,1243746304,3386036224,356429824,1193893888,73728,155119616,56000,False,100000
7206719488,3542720512,50.8,3398873088,2257522688,1243746304,3386236928,356429824,1193893888,73728,155119616,57000,False,100000
7206719488,3540688896,50.9,3400904704,2255491072,1243746304,3388485632,356429824,1193893888,73728,155119616,58000,False,100000
7206719488,3528687616,51.0,3412905984,2243489792,1243746304,3400994816,356429824,1193893888,73728,155119616,59000,False,100000
7206719488,3498643456,51.5,3442950144,2213445632,1243746304,3430293504,356429824,1193893888,73728,155119616,60000,False,100000
7206719488,3492409344,51.5,3449184256,2207211520,1243746304,3436195840,356429824,1193893888,73728,155119616,61000,False,100000
7206719488,3473784832,51.8,3467808768,2188587008,1243742208,3453014016,356429824,1193893888,73728,155119616,62000,False,100000
