total,available,percent,used,free,active,inactive,buffers,cached,shared,slab,dataset,buffer_error,total_dataset
7206719488,1030500352,85.7,5918507008,137928704,1761800192,5025034240,8790016,1141493760,45056,134963200,282000,False,2015644
7206719488,1022386176,85.8,5926821888,127799296,1763274752,5031260160,8798208,1143300096,45056,134963200,283000,False,2015644
7206719488,1020649472,85.8,5928304640,123994112,1765445632,5034446848,8798208,1145622528,45056,134963200,284000,False,2015644
7206719488,1016217600,85.9,5932797952,117284864,1766076416,5041381376,8814592,1147822080,45056,134963200,285000,False,2015644
7206719488,1005658112,86.0,5939445760,133500928,1730453504,5052715008,8814592,1124958208,45056,138616832,286000,False,2015644
7206719488,1003700224,86.1,5941407744,129372160,1730580480,5057142784,8830976,1127108608,45056,138616832,287000,False,2015644
7206719488,1002160128,86.1,5943058432,125468672,1730617344,5061595136,8830976,1129361408,45056,138649600,288000,False,2015644
7206719488,999723008,86.1,5945409536,120791040,1730834432,5066223616,8847360,1131671552,45056,138682368,289000,False,2015644
7206719488,1001013248,86.1,5948100608,141733888,1653407744,5126201344,8847360,1108037632,45056,135028736,290000,False,2015644
7206719488,999288832,86.1,5949812736,137863168,1653448704,5130620928,8863744,1110179840,45056,135028736,291000,False,2015644
7206719488,996499456,86.2,5952528384,133218304,1653526528,5135183872,8863744,1112109056,45056,135028736,292000,False,2015644
7206719488,993255424,86.2,5955489792,127270912,1653846016,5139869696,8863744,1115095040,45056,135815168,293000,False,2015644
7206719488,990879744,86.3,5957754880,122884096,1653862400,5144100864,8880128,1117200384,45056,135815168,294000,False,2015644
7206719488,997031936,86.2,5951471616,126607360,1653977088,5148778496,8880128,1119760384,45056,136175616,295000,False,2015644
7206719488,992956416,86.2,5955428352,120414208,1654009856,5153136640,8896512,1121980416,45056,136175616,296000,False,2015644
7206719488,991395840,86.2,5957107712,116527104,1654038528,5157756928,8896512,1124188160,45056,136192000,297000,False,2015644
7206719488,987758592,86.3,5961166848,128204800,1654157312,5145214976,8900608,1108447232,45056,135094272,298000,False,2015644
7206719488,988880896,86.3,5960232960,127168512,1654185984,5149601792,8900608,1110417408,45056,135094272,299000,False,2015644
7206719488,985960448,86.3,5963091968,122523648,1654185984,5153624064,8916992,1112186880,45056,135094272,300000,False,2015644
7206719488,986255360,86.3,5962747904,122523648,1654198272,5153976320,8916992,1112530944,45056,135094272,300000,True,2015644
7206719488,1053134848,85.4,5895892992,186736640,1654665216,5082939392,8916992,1115172864,45056,135094272,301000,False,2015644
7206719488,1053372416,85.4,5895634944,184954880,1654702080,5084676096,8933376,1117196288,45056,135110656,302000,False,2015644
7206719488,1054081024,85.4,5894995968,183406592,1654743040,5086957568,8933376,1119383552,45056,135110656,303000,False,2015644
7206719488,1053089792,85.4,5895942144,180469760,1654763520,5088976896,8949760,1121357824,45056,135110656,304000,False,2015644
7206719488,1053814784,85.4,5895147520,179019776,1654767616,5091184640,8949760,1123602432,45056,135110656,305000,False,2015644
7206719488,1054076928,85.4,5894860800,177213440,1654767616,5093294080,8949760,1125695488,45056,135110656,306000,False,2015644
7206719488,1046016000,85.5,5903577088,167149568,1660125184,5095854080,8974336,1127018496,45056,135110656,307000,False,2015644
7206719488,1046257664,85.5,5902725120,164827136,1661267968,5099184128,8974336,1130192896,45056,135110656,308000,False,2015644
7206719488,1046028288,85.5,5903073280,162504704,1661304832,5101285376,8982528,1132158976,45056,135110656,309000,False,2015644
7206719488,1046093824,85.5,5902880768,160440320,1661313024,5103509504,8982528,1134415872,45056,135110656,310000,False,2015644
7206719488,1045991424,85.5,5903081472,158117888,1661329408,5105836032,8990720,1136529408,45056,135110656,311000,False,2015644
