total,available,percent,used,free,active,inactive,buffers,cached,shared,slab,dataset,buffer_error,total_dataset
7206719488,1007222784,86.0,5930401792,120041472,2538913792,4201046016,4550656,1151725568,45056,161046528,554000,False,2015644
7206719488,1007718400,86.0,5929959424,117440512,2538942464,4204085248,4554752,1154764800,45056,161300480,555000,False,2015644
7206719488,1004167168,86.1,5933264896,132714496,2538942464,4185325568,4554752,1136185344,45056,161185792,556000,False,2015644
7206719488,1005379584,86.0,5932388352,133103616,2538942464,4186140672,4554752,1136672768,45056,161198080,557000,False,2015644
7206719488,1006014464,86.0,5931601920,130875392,2538942464,4189024256,4554752,1139687424,45056,161161216,558000,False,2015644
7206719488,1006153728,86.0,5931520000,128004096,2538942464,4192051200,4554752,1142640640,45056,161193984,559000,False,2015644
7206719488,1006874624,86.0,5930688512,125198336,2538950656,4195508224,4554752,1146277888,45056,161181696,560000,False,2015644
7206719488,1006653440,86.0,5930864640,121925632,2538975232,4198539264,4554752,1149374464,45056,161271808,561000,False,2015644
7206719488,1006960640,86.0,5930565632,119119872,2538975232,4201611264,4554752,1152479232,45056,161357824,562000,False,2015644
7206719488,1007194112,86.0,5930258432,116297728,2538975232,4204646400,4554752,1155608576,45056,161443840,563000,False,2015644
7206719488,1005998080,86.0,5931601920,131395584,2538975232,4188467200,4554752,1139167232,45056,161218560,564000,False,2015644
7206719488,1005154304,86.1,5932212224,128077824,2538975232,4190744576,4554752,1141874688,45056,161624064,565000,False,2015644
7206719488,1006448640,86.0,5930684416,125640704,2538975232,4194308096,4554752,1145839616,45056,161972224,566000,False,2015644
7206719488,1006317568,86.0,5930774528,122462208,2538975232,4197318656,4554752,1148928000,45056,162062336,567000,False,2015644
7206719488,1006030848,86.0,5930983424,119365632,2538975232,4200091648,4554752,1151815680,45056,162136064,568000,False,2015644
7206719488,1006202880,86.0,5930835968,116400128,2538983424,4203184128,4554752,1154928640,45056,162222080,569000,False,2015644
7206719488,1006247936,86.0,5931216896,132845568,2538983424,4187168768,4554752,1138102272,45056,161452032,570000,False,2015644
7206719488,1005785088,86.0,5931683840,129552384,2538983424,4189999104,4554752,1140928512,45056,161452032,571000,False,2015644
7206719488,1005563904,86.0,5931630592,126455808,2538983424,4192944128,4554752,1144078336,45056,161456128,572000,False,2015644
7206719488,1005670400,86.0,5931810816,123424768,2538983424,4196085760,4554752,1146929152,45056,161456128,573000,False,2015644
7206719488,1005797376,86.0,5931745280,120332288,2538983424,4199297024,4571136,1150070784,45056,161472512,574000,False,2015644
7206719488,1005047808,86.1,5932150784,117071872,2538983424,4201832448,4571136,1152925696,45056,161488896,575000,False,2015644
7206719488,1005334528,86.1,5932122112,123392000,2539020288,4195774464,4571136,1146634240,45056,161505280,576000,False,2015644
7206719488,1004601344,86.1,5932924928,119943168,2539020288,4198490112,4571136,1149280256,45056,161505280,577000,False,2015644
7206719488,1005481984,86.0,5931986944,117522432,2539020288,4201811968,4571136,1152638976,45056,161513472,578000,False,2015644
7206719488,1005236224,86.1,5932195840,133472256,2539024384,4185616384,4571136,1136480256,45056,161513472,579000,False,2015644
7206719488,1005531136,86.0,5931610112,131018752,2539028480,4188377088,4571136,1139519488,45056,161513472,580000,False,2015644
7206719488,1006071808,86.0,5931298816,128184320,2539032576,4191752192,4571136,1142665216,45056,161513472,581000,False,2015644
7206719488,1006088192,86.0,5931302912,125378560,2539036672,4194574336,4571136,1145466880,45056,161513472,582000,False,2015644
7206719488,1004396544,86.1,5932965888,120487936,2539065344,4199858176,4571136,1148694528,45056,161529856,583000,False,2015644
7206719488,1003696128,86.1,5933682688,116715520,2539065344,4202930176,4571136,1151750144,45056,161529856,584000,False,2015644
7206719488,1002962944,86.1,5934534656,151453696,2539069440,4167593984,4571136,1116160000,45056,161251328,585000,False,2015644
7206719488,1003040768,86.1,5934546944,148566016,2539069440,4170551296,4571136,1119035392,45056,161267712,586000,False,2015644
7206719488,1003962368,86.1,5933535232,146292736,2539069440,4173754368,4571136,1122320384,45056,161284096,587000,False,2015644
7206719488,1004433408,86.1,5932871680,144068608,2539069440,4176457728,4571136,1125208064,45056,161284096,588000,False,2015644
7206719488,1003327488,86.1,5934063616,140050432,2539122688,4179505152,4571136,1128034304,45056,161284096,589000,False,2015644
7206719488,1004351488,86.1,5933154304,137621504,2539122688,4182945792,4571136,1131372544,45056,161316864,590000,False,2015644
7206719488,1004699648,86.1,5932752896,134873088,2539130880,4186054656,4571136,1134522368,45056,161316864,591000,False,2015644
7206719488,1004556288,86.1,5932986368,131715072,2539155456,4189093888,4571136,1137446912,45056,161316864,592000,False,2015644
7206719488,1004900352,86.1,5932568576,128966656,2539167744,4192202752,4571136,1140613120,45056,161316864,593000,False,2015644
7206719488,1005043712,86.1,5932388352,126267392,2539167744,4195033088,4571136,1143492608,45056,161337344,594000,False,2015644
7206719488,1004240896,86.1,5933166592,122167296,2539216896,4198277120,4571136,1146814464,45056,161423360,595000,False,2015644
7206719488,1004224512,86.1,5933088768,119005184,2539233280,4201381888,4571136,1150054400,45056,161501184,596000,False,2015644
7206719488,1006219264,86.0,5931237376,131600384,2536292352,4189151232,4571136,1139310592,45056,161492992,597000,False,2015644
7206719488,1006125056,86.0,5931298816,127873024,2536292352,4192661504,4571136,1142976512,45056,161673216,598000,False,2015644
7206719488,1005953024,86.0,5930807296,124456960,2536312832,4195586048,4571136,1146884096,45056,162443264,599000,False,2015644
7206719488,1003307008,86.1,5930975232,120426496,2536316928,4198539264,4571136,1150746624,45056,163508224,600000,False,2015644
7206719488,1003307008,86.1,5930975232,120426496,2536316928,4198539264,4571136,1150746624,45056,163508224,600000,True,2015644
7206719488,1000448000,86.1,5936951296,132407296,2536882176,4187922432,4587520,1132773376,45056,161525760,601000,False,2015644
7206719488,1000968192,86.1,5936414720,130019328,2536882176,4190814208,4587520,1135697920,45056,161558528,602000,False,2015644
7206719488,1001144320,86.1,5936214016,127246336,2536890368,4193763328,4587520,1138671616,45056,161558528,603000,False,2015644
7206719488,1000681472,86.1,5936652288,123789312,2536890368,4196773888,4587520,1141690368,45056,161558528,604000,False,2015644
7206719488,1001361408,86.1,5935992832,121442304,2536890368,4199821312,4587520,1144696832,45056,161558528,605000,False,2015644
7206719488,1000968192,86.1,5936377856,118067200,2536890368,4202803200,4587520,1147686912,45056,161525760,606000,False,2015644
7206719488,996954112,86.2,5940400128,130449408,2536902656,4186783744,4587520,1131282432,45056,161558528,607000,False,2015644
7206719488,996859904,86.2,5940514816,127123456,2536906752,4190212096,4587520,1134493696,45056,161558528,608000,False,2015644
7206719488,997261312,86.2,5940068352,124542976,2536910848,4193247232,4587520,1137520640,45056,161558528,609000,False,2015644
7206719488,997343232,86.2,5939945472,121352192,2537058304,4196417536,4587520,1140834304,45056,161558528,610000,False,2015644
7206719488,997892096,86.2,5939503104,118575104,2537091072,4199714816,4587520,1144053760,45056,161558528,611000,False,2015644
7206719488,997580800,86.2,5939769344,115548160,2537091072,4202430464,4587520,1146814464,45056,161558528,612000,False,2015644
7206719488,1005318144,86.1,5932081152,132747264,2542710784,4178706432,4587520,1137303552,45056,161574912,613000,False,2015644
7206719488,1004617728,86.1,5932720128,129064960,2542723072,4181676032,4591616,1140342784,45056,161837056,614000,False,2015644
7206719488,1004752896,86.1,5932552192,126308352,2542723072,4184567808,4591616,1143267328,45056,161853440,615000,False,2015644
7206719488,1004851200,86.1,5932212224,123629568,2542723072,4187332608,4591616,1146286080,45056,161656832,616000,False,2015644
